ABNE	NBA Jam 2002 (USA, Europe)
ABOE	Boxing Fever (USA, Europe)
ABPE	Baseball Advance (USA)
ABQE	David Beckham Soccer (USA) (En,Es)
ABQP	David Beckham Soccer (Europe) (En,Fr,De,Es,It)
ABRE	Blender Bros. (USA)
ABSE	Bomberman Tournament (USA, Europe)
ABSJ	Bomberman Story (Japan)
ABTE	Batman - Vengeance (USA) (En,Fr,Es)
ABTE	Quake (USA) (Proto)
ABTP	Batman - Vengeance (Europe) (En,Fr,De,Es,It,Nl)
ABUE	Ultimate Brain Games (USA, Europe)
ABVP	Maya the Bee - The Great Adventure (Europe) (En,Fr,De,Es,It)
ABWE	Butt-Ugly Martians - B.K.M. Battles (USA)
ABYE	Britney's Dance Beat (USA)
ABYE	Mechanic Mechanica (Japan) (Proto)
ABYP	Britney's Dance Beat (Europe)
ABYX	Britney's Dance Beat (Europe) (En,Fr)
ABYY	Britney's Dance Beat (Europe) (En,De)
ABZE	NFL Blitz 2002 (USA)
AC2J	J.League Pro Soccer Club o Tsukurou! Advance (Japan)
AC4J	Meitantei Conan - Nerawareta Tantei (Japan)
AC5E	DemiKids - Dark Version (USA)
AC5J	Shin Megami Tensei Devil Children - Yami no Sho (Japan) (Beta)
AC5J	Shin Megami Tensei Devil Children - Yami no Sho (Japan)
AC6D	Spirit - Der Wilde Mustang - Auf der Suche nach Homeland (Germany)
AC6E	Spirit - Stallion of the Cimarron - Search for Homeland (USA)
AC6F	Spirit - L'Etalon des Plaines - A la Recherche de la Terre Natale (France)
AC6P	Spirit - Stallion of the Cimarron - Search for Homeland (Europe)
AC7E	CT Special Forces (USA) (En,Fr,De,Es,It,Nl)
AC7P	CT Special Forces (Europe) (En,Fr,De,Es,It,Nl) (Beta)
AC7P	CT Special Forces (Europe) (En,Fr,De,Es,It,Nl)
AC8E	Crash Bandicoot 2 - N-Tranced (USA)
AC8J	Crash Bandicoot Advance 2 - Guruguru Saimin Dai-panic! (Japan)
AC8P	Crash Bandicoot 2 - N-Tranced (Europe) (En,Fr,De,Es,It,Nl)
AC9E	Cartoon Network Block Party (USA)
ACAE	GT Advance - Championship Racing (USA, Europe)
ACBE	Car Battler Joe (USA)
ACBJ	Gekitou! Car Battler Go!! (Japan)
ACCE	Crazy Chase (USA)
ACCP	Crazy Chase (Europe) (En,Fr,De)
ACEE	Agassi Tennis Generation (USA)
ACEP	Agassi Tennis Generation (Europe) (En,Fr,De,Es,It)
ACFE	Cruis'n Velocity (USA, Europe)
ACGE	Columns Crown (USA)
ACGJ	Columns Crown (Japan)
ACGP	Columns Crown (Europe)
ACHE	Castlevania - Harmony of Dissonance (USA) (Castlevania Advance Collection)
ACHE	Castlevania - Harmony of Dissonance (USA)
ACHJ	Castlevania - Byakuya no Concerto (Japan) (Castlevania Advance Collection)
ACHJ	Castlevania - Byakuya no Concerto (Japan)
ACHP	Castlevania - Harmony of Dissonance (Europe) (Castlevania Advance Collection)
ACHP	Castlevania - Harmony of Dissonance (Europe)
ACIJ	WTA Tour Tennis Pocket (Japan)
ACJJ	Chou Makaimura R (Japan) (Virtual Console)
ACJJ	Chou Makaimura R (Japan)
ACKE	Backyard Baseball (USA)
ACLJ	Sakura Momoko no UkiUki Carnival (Japan)
ACME	Colin McRae Rally 2.0 (USA) (En,Fr,De)
ACMP	Colin McRae Rally 2.0 (Europe) (En,Fr,De)
ACOJ	Manga-ka Debut Monogatari - Akogare! Manga Ka Ikusei Game! (Japan) (Rev 1)
ACOJ	Manga-ka Debut Monogatari - Akogare! Manga Ka Ikusei Game! (Japan)
ACPE	Caesars Palace Advance - Millennium Gold Edition (USA, Europe)
ACQE	Crash Bandicoot - The Huge Adventure (USA)
ACQP	Crash Bandicoot XS (Europe) (En,Fr,De,Es,It,Nl)
ACRE	ChuChu Rocket! (USA) (En,Ja,Fr,De,Es)
ACRJ	ChuChu Rocket! (Japan) (En,Ja,Fr,De,Es) (Virtual Console)
ACRJ	ChuChu Rocket! (Japan) (En,Ja,Fr,De,Es)
ACRP	ChuChu Rocket! (Europe) (En,Ja,Fr,De,Es)
ACSE	Casper (USA) (En,Fr,Es)
ACSP	Casper (Europe) (En,Fr,De,Es,It,Nl,Pt)
ACTX	Creatures (Europe) (En,Fr,De)
ACTY	Creatures (Europe) (En,Es,It)
