414E494D414C20340000004134414AC040C005	Animal Breeder 4 (Japan)
414E494D41535441520000424E4D4AC07DB469	Animastar GB (Japan)
414E494D4F52504853000042414D50C09FE488	Animorphs (Europe) (En,Fr,De,Es,It)
414E494D4F52504853000042414D45C0AA2690	Animorphs (USA)
52544C204655535342414C42464244C03204F1	Anpfiff - Der RTL Fussball-Manager (Germany)
414E545A000000000000000000000080AC4B41	Antz (Europe) (En,Fr,De,Es,It,Nl) (Beta) (GB Compatible)
414E545A00000000000000414E5850803A1F77	Antz (Europe) (En,Fr,De,Es,It,Nl) (GB Compatible)
414E545A00000000000000414E584580454844	Antz (USA) (En,Fr,Es) (GB Compatible)
414E545A20524143494E4742415A50C028B8B8	Antz Racing (Europe) (En,Fr,De,Es,It,Nl)
414E545A20524143494E4742415A45C03CD0CC	Antz Racing (USA) (En,Fr,De,Es,It,Nl)
414E545A20574F524C440042413750C057048E	Antz World Sportz (Europe) (En,Fr,De,Es,It,Nl)
415155414C49464500000041414C4A8031E431	Aqualife (Japan) (SGB Enhanced) (GB Compatible)
414456204F462041524C454252424A808EDF3F	Arle no Bouken - Mahou no Jewel (Japan) (SGB Enhanced) (GB Compatible)
41524D414441465852414342415245C01AB331	Armada - FX Racers (USA)
41524D4F52494E45532049414F5845C029804A	Armorines - Project S.W.A.R.M. (USA, Europe) (En,De)
41495220434F4D4241540042415445C08A497A	Army Men - Air Combat (USA, Europe) (En,Fr,De)
414D20534832000000000042534845C0BB6EC6	Army Men - Sarge's Heroes 2 (USA, Europe) (En,Fr,De)
41524D59204D454E00000041564345C000E422	Army Men (USA, Europe) (En,Fr,De)
41524D59204D454E20320042413245C0D3C2F5	Army Men 2 (USA, Europe) (En,Fr,De)
415254485552204146440042464445C086DA4E	Arthur's Absolutely Fun Day! (USA)
41535445524958444D545841413650C0099B29	Asterix - Sur la Trace D'Idefix (Europe) (En,Fr,De,Es,It,Nl)
4F42454C49580000000000414F4C50C07F7DE9	Asterix & Obelix (Europe) (En,Fr,De,Es)
415354455249580000000042414F50804A69B1	Asterix & Obelix Contre Cesar (Europe) (En,Fr,De,Es,Nl) (GB Compatible)
41535445524F49445300004141524580E79B04	Asteroids (USA, Europe) (GB Compatible)
41544C414E54495300000042414258C0E84466	Atlantis - The Lost Empire (Europe) (En,Es,It)
41544C414E5449533A205442414259C039814F	Atlantis - The Lost Empire (Europe) (Fr,De,Nl)
41544C414E54495300000042414245C0FB56A3	Atlantis - The Lost Empire (USA, Europe)
4B554D4120504F4F4800004250554AC0977A2C	Atsumete Asobu Kuma no Pooh-san - Mori no Takaramono (Japan)
